wavelength(nm)	n	k
567.907617	4.0208435606415485	0.03272189056164083
569.492139	4.016446845966036	0.032386099250808015
571.076611	4.012102282845585	0.032053403475085895
572.660986	4.007801793234477	0.03172378026294954
574.245313	4.003536968445669	0.03139718503861353
575.829541	3.99930489578617	0.031073584799843443
577.413672	3.9951176752832263	0.03075290898254362
578.997803	3.990989890619903	0.030435063303063843
580.581787	3.986934851948537	0.03012001234792196
582.165723	3.982946950129059	0.029807765887491174
583.749609	3.9790106655042634	0.029498406633618336
585.333398	3.9751105588688267	0.029192025807031997
586.91709	3.971238798592185	0.028888636155143997
588.500684	3.9674017517752467	0.028588123519302736
590.084229	3.9636071881376247	0.028290350768313512
591.667725	3.959862315947032	0.027995198514190474
593.251123	3.956168583678524	0.027702627941768705
594.834424	3.9525243162738417	0.027412627395631925
596.417627	3.9489278180702914	0.02712518592531508
598.000781	3.945376724949493	0.02684029649968927
599.583838	3.9418675256619986	0.026558001198862806
601.166797	3.9383963970887392	0.02627833826349198
602.749707	3.934959468645922	0.026001335992134503
604.33252	3.931554381416917	0.025727013137518264
605.915234	3.928179939713264	0.025455354391884007
607.497852	3.924834989913241	0.025186342523319357
609.08042	3.921518861482789	0.02491994556765918
610.662891	3.918235564096637	0.024656088083377922
612.245264	3.9149911226649055	0.024394658876845915
613.827539	3.911791570186206	0.024135546462350135
615.409717	3.9086402586530515	0.023878672846697802
616.991846	3.905529030885974	0.02362409589746091
618.573877	3.9024468809791335	0.023371927350058514
620.155762	3.8993828049749744	0.023122278408926365
621.737598	3.8963301793030647	0.022875183110510254
623.319385	3.8932964696124897	0.022630529000747364
624.901025	3.890291906728721	0.02238818850061769
626.482568	3.887326426061391	0.022148011259743017
628.064063	3.884405991736264	0.021909900100497388
629.64541	3.881526298947124	0.021673920047842972
631.226709	3.878680949465119	0.0214401290459923
632.807861	3.875863909079763	0.021208614546143884
634.388965	3.8730704505845757	0.020979400413956135
635.969971	3.870301074882878	0.02075242943431728
637.55083	3.8675572008173185	0.020527624846468005
639.131641	3.8648399902475425	0.020304888910925883
640.712354	3.8621505171216053	0.02008416341391506
642.29292	3.859488344699687	0.01986546918062898
643.873438	3.8568523789067934	0.01964882814699415
645.453857	3.854241778983344	0.0194342830184175
647.034131	3.851655817861394	0.019221867932595445
648.614355	3.8490945891660395	0.019011533945282384
650.194434	3.8465590222966815	0.018803225396872326
651.774414	3.844049821311743	0.01859686761117227
653.354346	3.8415676155469476	0.018392387134559342
654.934131	3.839111295446153	0.01818977569827346
656.513818	3.836677313546852	0.017989056997227408
658.093408	3.834262083404153	0.017790263653614826
659.6729	3.831862023239781	0.01759342852751564
661.252246	3.8294749544539566	0.017398576483807875
662.831543	3.827102899470139	0.017205668880180644
664.410693	3.8247490895037366	0.017014681561493782
665.989746	3.82241653203426	0.016825572282089963
667.568701	3.8201081747947057	0.01663830523384384
669.147559	3.817824685919827	0.016452847213662296
670.72627	3.81556491731993	0.016269173289454444
672.304883	3.8133275217688487	0.01608724703806853
673.883447	3.8111111552747543	0.015907032263239442
675.461816	3.8089150703873376	0.015728516851575676
677.040137	3.8067394794173466	0.01555166350215791
678.618311	3.8045852983796093	0.015376464858256438
680.196387	3.8024532386326872	0.015202896959574323
681.774365	3.8003440639399635	0.015030941500385173
683.352246	3.798257249250402	0.014860591246633187
684.92998	3.796190087497961	0.014691863917331524
686.507617	3.79413951475661	0.014524768446154596
688.085107	3.79210259905216	0.01435932440259226
689.662549	3.7900763354090774	0.014195534876775077
691.239795	3.7880608776082103	0.014033407663033124
692.816992	3.7860589129233575	0.013872898589283006
694.394043	3.7840735712042473	0.013713987578806774
695.970996	3.782107796819688	0.013556639784336875
697.547852	3.7801643874119124	0.013400825760998773
699.124561	3.77824290381501	0.013246530357175691
700.701172	3.776340128708829	0.01309373619580932
702.277637	3.7744528883935584	0.012942435567561575
703.854004	3.7725778952100906	0.012792611509846437
705.430225	3.7707121550441802	0.012644256031174285
707.006396	3.7688556129612034	0.012497344045947774
708.582373	3.7670111446244237	0.012351869828828663
710.158301	3.765181369954576	0.012207800759722767
711.734033	3.763369247756768	0.012065131048939465
713.309717	3.761577323452141	0.011923828293391283
714.885254	3.759805988881989	0.011783889823418242
716.460645	3.7580525393679	0.011645312915271128
718.035938	3.756314038328556	0.011508091326774222
719.611133	3.7545876045217548	0.011372223100304883
721.186182	3.752870413832481	0.011237710345674036
722.761084	3.7511609779072352	0.011104546682555057
724.335937	3.7494611407859906	0.010972706637048246
725.910596	3.7477735319663905	0.010842183456278428
727.485156	3.7461005209139837	0.010712950320672562
729.059619	3.744444576921514	0.0105849882485363
730.633936	3.742807824826886	0.010458283221945992
732.208105	3.741189176433829	0.010332824257134245
733.782178	3.7395859758008467	0.010208599436043079
735.356152	3.737995615872029	0.010085601302901096
736.92998	3.7364155345359085	0.009963825783130629
738.503662	3.7348431378911795	0.009843265061019296
740.077246	3.7332774231063177	0.009723905735030857
741.650684	3.731720581166836	0.009605738004579496
743.224023	3.7301750525109894	0.009488744489038012
744.797217	3.7286433680697346	0.009372914765846658
746.370264	3.7271280136591236	0.009258235093203337
747.943213	3.7256312020300846	0.009144688484911028
749.516016	3.7241519904114915	0.009032271064297218
751.088721	3.7226868937235094	0.008920976641344384
752.661279	3.7212324589628705	0.0088108060373526
754.23374	3.7197851428019604	0.008701753105308881
755.806055	3.718341494961286	0.008593818601585928
757.378223	3.7168985820385676	0.008486998599425368
758.950293	3.715457372514059	0.00838127664369344
760.522217	3.714020620782734	0.00827663889397504
762.093994	3.712591043180433	0.008173068291301856
763.665674	3.711171308619068	0.008070544473348854
765.237256	3.7097641316793815	0.00796905049362061
766.808643	3.7083719825382904	0.007868576563540022
768.379932	3.7069952488214426	0.007769106527075381
769.951123	3.705633716530713	0.007670632725506345
771.522119	3.704287253498506	0.007573153494496772
773.093018	3.7029555596315964	0.00747665501426126
774.663818	3.701638421975451	0.007381129761712931
776.234473	3.7003354920803795	0.007286573078990233
777.80498	3.6990450566610953	0.007192979442294286
779.375342	3.697764779379342	0.007100343806719402
780.945605	3.696492287035786	0.007008658644054281
782.515723	3.695225282344124	0.00691792182774308
784.085742	3.6939613946634853	0.0068281258890990236
785.655615	3.692698452632132	0.0067392685384588214
787.225342	3.6914366268875547	0.006651341499339793
788.794971	3.6901782000873276	0.006564330906141097
790.364453	3.6889256090480465	0.006478228196612962
791.933789	3.687681249033371	0.006393022001701722
793.503027	3.6864474772183575	0.006308698448281679
795.07207	3.6852267619611907	0.006225251448361832
796.641064	3.6840204593080923	0.006142663166612741
798.209863	3.6828276230302768	0.006060934468677394
799.778564	3.6816466915244908	0.00598005399629093
801.347168	3.680476178020245	0.005900015474954351
802.915625	3.679314633964914	0.0058208151964016346
804.483936	3.6781605730853686	0.005742446814741745
806.0521	3.6770125604326593	0.00566490407987356
807.620166	3.675870039328991	0.00558817815843815
809.188086	3.6747333331253484	0.005512264858878462
810.755859	3.6736027584465334	0.005437157650242659
812.323535	3.6724785952585703	0.005362847598485225
813.891064	3.6713611952838052	0.005289330538094524
815.458496	3.6702508386067225	0.005216597591333774
817.025781	3.669147837002114	0.005144644479403804
818.59292	3.668052165215723	0.005073463993521314
820.159961	3.666963626572038	0.0050030465845566025
821.726855	3.665882091312672	0.00493338708693531
823.293555	3.6648074275397726	0.0048644801576782
824.860254	3.663739339544373	0.0047963099830861215
826.426758	3.6626777963303176	0.00472887768193844
827.993066	3.661622654981223	0.004662175954380878
829.559375	3.6605737728293617	0.004596189921675134
831.125488	3.659531323798199	0.0045309216769093795
832.691504	3.658495283506533	0.004466360824559577
834.257324	3.657465758940556	0.004402505180032465
835.823145	3.656442662645215	0.004339340511406035
837.38877	3.655426165391399	0.004276868570304896
838.954199	3.6544162879936044	0.004215083114533113
840.519531	3.6534127908209597	0.004153974843453804
842.084863	3.652415324907539	0.004093535150058261
