thick		 mse
700	0.46731445895482243
705	0.4727388149923206
710	0.47469957331162627
715	0.4726886592240968
720	0.4667446796203187
725	0.45749367905070576
730	0.4461732969091343
735	0.43451830541896896
740	0.4243908218422872
745	0.4172574287099639
750	0.41389111041337934
755	0.41451128627812295
760	0.4190888194462342
765	0.427469632721941
770	0.4393015646503604
775	0.45394570138423773
780	0.47049525901829375
785	0.48789679932966806
790	0.5051098923956941
795	0.5212545131414433
800	0.5357329593804906
805	0.5483478088807096
810	0.5594302999793915
815	0.5698512764600236
820	0.5805269419695964
825	0.5916759033167633
830	0.6033211333527206
835	0.6159395847983343
840	0.629812506334055
845	0.6445924801780827
850	0.6595616732411458
855	0.674070271348369
860	0.6878498119481291
865	0.7011139781515905
870	0.7144241842424774
875	0.7283528166874327
880	0.7431214506863911
885	0.7584796303993788
890	0.7739241942392836
895	0.7890576398311901
900	0.8037740547202779
905	0.8181270495552201
910	0.8320155022092066
915	0.8449926552715672
920	0.8563619779086686
925	0.8654212284748953
930	0.871636924362091
935	0.8746809447642001
940	0.8743836855767464
945	0.870673629646255
950	0.8635437304228606
955	0.8530611365829857
960	0.8394206611538771
965	0.8229418468481419
970	0.8036975361165299
975	0.781024425540527
980	0.7542285823604865
985	0.7233966421832099
990	0.6889468712044479
995	0.6511808668503224
1000	0.6102482497455078
1005	0.5662265092466668
1010	0.5191978969657677
1015	0.46931538306709414
1020	0.4168573773936742
1025	0.3622742373887932
1030	0.30623976167930506
1035	0.24972149175682884
1040	0.19406490848229546
1045	0.14105877550747822
1050	0.09294789246421581
1055	0.052363150632812216
1060	0.022098800570731082
1065	0.004663770313224812
1070	0.0016676762097108141
1075	0.013307329555370138
1080	0.03828260596112069
1085	0.07421111309075953
1090	0.1182599196470051
1095	0.16766717960584868
1100	0.22004008635432892
1105	0.2734908418998112
1110	0.32669992219798316
1115	0.3788765461756286
1120	0.42936492553675815
1125	0.4771355750905996
1130	0.5213641565470596
1135	0.5620724781237317
1140	0.5996506744187644
1145	0.6344267083770228
1150	0.6666034344194947
1155	0.6962898323295624
1160	0.7235233933554602
1165	0.7482836258139546
1170	0.7705055779200198
1175	0.7900896578358737
1180	0.8069053858340319
1185	0.8207970869474527
1190	0.8315993686386131
1195	0.8391656332650687
1200	0.8434065618526375
1205	0.8443281634764142
1210	0.842061240633857
1215	0.8368810207822436
1220	0.829213288998049
1225	0.8196098858282685
1230	0.8086740917642886
1235	0.7969371111303919
1240	0.7847470296245055
1245	0.7722641205786942
1250	0.7595724600733128
1255	0.7468175664033757
1260	0.7342817184815996
1265	0.7223176055079885
1270	0.7109622431895504
1275	0.6995207599361016
1280	0.687257659457767
1285	0.6741429744514166
1290	0.6605381586200627
1295	0.6468816316279374
1300	0.6336109770618676
