wave(nm)	 AOI	 P반사율	 S반사율
356.754364013672	 82	 0.231555467891575	 0.962335030026273
356.754364013672	 84	 0.293105089872955	 0.971576120160761
358.343627929688	 40	 0.699928975849305	 0.811062386961189
358.343627929688	 42	 0.692251196999125	 0.816150410702701
358.343627929688	 44	 0.68384429763883	 0.821473953632132
358.343627929688	 46	 0.674632180202423	 0.827030688098321
358.343627929688	 48	 0.664526763708052	 0.832818063091059
358.343627929688	 50	 0.653425718935446	 0.838833290269629
358.343627929688	 52	 0.641209694654461	 0.845073329796402
358.343627929688	 54	 0.62773891572403	 0.851534876042503
358.343627929688	 56	 0.61284901451154	 0.858214343237237
358.343627929688	 58	 0.596345948259455	 0.865107851137643
358.343627929688	 60	 0.577999879383927	 0.872211210799246
358.343627929688	 62	 0.557538007823069	 0.879519910533707
358.343627929688	 64	 0.534636676510526	 0.887029102143638
358.343627929688	 66	 0.508913949375657	 0.894733587529251
358.343627929688	 68	 0.479926124243569	 0.902627805765687
358.343627929688	 70	 0.44717755565655	 0.910705820753847
358.343627929688	 72	 0.410169249701546	 0.918961309551103
358.343627929688	 74	 0.368558189874365	 0.927387551491472
358.343627929688	 76	 0.322643631075856	 0.935977418207572
358.343627929688	 78	 0.274865994879024	 0.944723364668797
358.343627929688	 80	 0.234328623228084	 0.953617421351703
358.343627929688	 82	 0.22611249171351	 0.96265118765939
358.343627929688	 84	 0.285804052898254	 0.971815826706697
359.932891845703	 40	 0.702124587199675	 0.812550386474135
359.932891845703	 42	 0.694487061440251	 0.817602393956054
359.932891845703	 44	 0.686122697011535	 0.822888011006376
359.932891845703	 46	 0.676955297243734	 0.828404894188529
359.932891845703	 48	 0.666896600101365	 0.83415047740713
359.932891845703	 50	 0.655843975946629	 0.840121958141643
359.932891845703	 52	 0.643677599010184	 0.846316283495962
359.932891845703	 54	 0.630256964285139	 0.852730136130965
359.932891845703	 56	 0.615416596635416	 0.859359920151729
359.932891845703	 58	 0.598960780549972	 0.866201747025644
359.932891845703	 60	 0.580657146455515	 0.873251421612318
359.932891845703	 62	 0.560229030717509	 0.880504428390663
359.932891845703	 64	 0.537346799532754	 0.887955917972999
359.932891845703	 66	 0.511619088046808	 0.895600694000252
359.932891845703	 68	 0.482586924060096	 0.903433200516386
359.932891845703	 70	 0.449729078784937	 0.91144750992393
359.932891845703	 72	 0.412501823683801	 0.91963731162591
359.932891845703	 74	 0.370479781705627	 0.927995901462422
359.932891845703	 76	 0.323802168450104	 0.936516172052634
359.932891845703	 78	 0.274591944213082	 0.945190604154887
359.932891845703	 80	 0.231439780679418	 0.954011259158866
359.932891845703	 82	 0.219610021904515	 0.962969772824388
359.932891845703	 84	 0.277279092316143	 0.972057350381116
361.522155761719	 40	 0.70423257553698	 0.813976251191835
361.522155761719	 42	 0.696633264073115	 0.818993542118309
361.522155761719	 44	 0.688309127600809	 0.82424261943328
361.522155761719	 46	 0.679183824614653	 0.829721126415899
361.522155761719	 48	 0.669168854915946	 0.835426484322634
361.522155761719	 50	 0.65816121625129	 0.841355878803079
361.522155761719	 52	 0.646040515791786	 0.84750624614211
361.522155761719	 54	 0.632665398306446	 0.853874259395595
361.522155761719	 56	 0.617869121951263	 0.860456314491445
361.522155761719	 58	 0.601454083927994	 0.867248516372304
361.522155761719	 60	 0.583185087512993	 0.874246665260722
361.522155761719	 62	 0.562781189781596	 0.881446243132045
361.522155761719	 64	 0.539906178838284	 0.888842400484608
361.522155761719	 66	 0.514158363921387	 0.896429943500895
361.522155761719	 68	 0.485062115045745	 0.904203321697248
361.522155761719	 70	 0.45206837754805	 0.912156616163254
361.522155761719	 72	 0.414584861998589	 0.920283528495175
361.522155761719	 74	 0.372096825152246	 0.928577370530536
361.522155761719	 76	 0.324569338847379	 0.937031054993288
361.522155761719	 78	 0.273775930157572	 0.945637087160598
361.522155761719	 80	 0.227721216954492	 0.954387557663426
361.522155761719	 82	 0.211837163906145	 0.96327413653329
361.522155761719	 84	 0.267390971366971	 0.97228806860722
363.111389160156	 40	 0.706089986095145	 0.815229678626997
363.111389160156	 42	 0.69852351361624	 0.820216187458801
363.111389160156	 44	 0.690233688888695	 0.825432889704602
363.111389160156	 46	 0.681143960530802	 0.830877419382295
363.111389160156	 48	 0.671165512252579	 0.83654718897771
363.111389160156	 50	 0.660194874798498	 0.84243937599926
363.111389160156	 52	 0.648110972517608	 0.848550909368183
363.111389160156	 54	 0.634771455907587	 0.85487845571197
363.111389160156	 56	 0.620008134160506	 0.861418405633045
363.111389160156	 58	 0.60362128211601	 0.868166860029283
363.111389160156	 60	 0.585372565898982	 0.875119616547385
363.111389160156	 62	 0.564976343867253	 0.882272156254484
363.111389160156	 64	 0.542089241413394	 0.889619630617539
363.111389160156	 66	 0.516298398169438	 0.897156848884111
363.111389160156	 68	 0.487110257688051	 0.904878265961801
363.111389160156	 70	 0.453945934723071	 0.912777970897099
363.111389160156	 72	 0.416161209020383	 0.920849676057368
363.111389160156	 74	 0.373145827452367	 0.929086707122297
363.111389160156	 76	 0.324678187273174	 0.937481993993192
363.111389160156	 78	 0.272152726719795	 0.946028062729907
363.111389160156	 80	 0.22291400451553	 0.954717028626057
363.111389160156	 82	 0.202551422082504	 0.963540590533146
363.111389160156	 84	 0.256041684723709	 0.972490026543578
364.700622558594	 40	 0.707480291015706	 0.816164535736412
364.700622558594	 42	 0.699936845475762	 0.821127710534306
364.700622558594	 44	 0.691670623592665	 0.82631990586155
364.700622558594	 46	 0.682604775709392	 0.831738752314356
364.700622558594	 48	 0.672650066895649	 0.837381659194414
364.700622558594	 50	 0.661702441088214	 0.843245801133172
364.700622558594	 52	 0.649639998655727	 0.849328104558909
364.700622558594	 54	 0.636319227795825	 0.855625234074787
364.700622558594	 56	 0.62157028622156	 0.862133578820551
364.700622558594	 58	 0.605191078597639	 0.868849238895052
364.700622558594	 60	 0.586939824939745	 0.875768011921137
364.700622558594	 62	 0.566525790689363	 0.882885379838794
364.700622558594	 64	 0.543597920871733	 0.890196496016513
364.700622558594	 66	 0.517731480752113	 0.897696172774782
364.700622558594	 68	 0.48841398320164	 0.90537886941921
364.700622558594	 70	 0.455035195660446	 0.913238680884078
364.700622558594	 72	 0.41689649460667	 0.921269327089966
364.700622558594	 74	 0.373287643650028	 0.929464143121493
364.700622558594	 76	 0.323790970405067	 0.937816070333064
364.700622558594	 78	 0.269397687350564	 0.946317648491724
364.700622558594	 80	 0.216724081267847	 0.954961009066787
364.700622558594	 82	 0.191527935081465	 0.963737869775713
364.700622558594	 84	 0.243265087984868	 0.972639530494687
366.289825439453	 40	 0.708142640668077	 0.816605010239878
366.289825439453	 42	 0.700607091921423	 0.821556541751518
366.289825439453	 44	 0.692348029416846	 0.826736568907991
366.289825439453	 46	 0.683288192302945	 0.832142726771892
366.289825439453	 48	 0.673337799520307	 0.837772428969968
366.289825439453	 50	 0.662392063991627	 0.843622854287716
366.289825439453	 52	 0.650328098644518	 0.849690933110755
366.289825439453	 54	 0.637001043648253	 0.855973333782093
366.289825439453	 56	 0.622239193629169	 0.862466448948941
366.289825439453	 58	 0.605837841199858	 0.869166381977251
366.289825439453	 60	 0.587551482657493	 0.876068933516551
366.289825439453	 62	 0.567083970115878	 0.88316958830196
366.289825439453	 64	 0.544076195255625	 0.890463502284333
366.289825439453	 66	 0.518091108512555	 0.897945490183389
366.289825439453	 68	 0.488596757844434	 0.905610013562162
366.289825439453	 70	 0.454950880168243	 0.913451169524338
366.289825439453	 72	 0.416399475800337	 0.921462680138765
366.289825439453	 74	 0.372130624409556	 0.929637882697651
366.289825439453	 76	 0.32152648675449	 0.937969720916649
366.289825439453	 78	 0.265161061039772	 0.946450737186054
366.289825439453	 80	 0.20887034629129	 0.955073065982657
366.289825439453	 82	 0.178640679730672	 0.963828428551377
366.289825439453	 84	 0.229356126321421	 0.972708128964529
367.879028320313	 40	 0.707809271921383	 0.816370456771281
367.879028320313	 42	 0.700261120994934	 0.82132639553238
367.879028320313	 44	 0.691987003007888	 0.826511186780822
367.879028320313	 46	 0.682909114240393	 0.831922480026535
367.879028320313	 48	 0.672936982679526	 0.837557702704403
367.879028320313	 50	 0.661964931742503	 0.843414046609753
367.879028320313	 52	 0.649868914741148	 0.849488454180092
367.879028320313	 54	 0.636502538843441	 0.855777604693575
367.879028320313	 56	 0.621692040271626	 0.862277900459297
367.879028320313	 58	 0.60522989906354	 0.868985453079118
367.879028320313	 60	 0.586866691787312	 0.875896069865201
367.879028320313	 62	 0.566300683282564	 0.883005240501799
367.879028320313	 64	 0.543164591092763	 0.890308124043955
367.879028320313	 66	 0.517009037984521	 0.897799536349644
367.879028320313	 68	 0.487282798983044	 0.905473938045426
367.879028320313	 70	 0.453312148985905	 0.913325423128811
367.879028320313	 72	 0.414288956497475	 0.921347708313211
367.879028320313	 74	 0.369302005314204	 0.929534123223488
367.879028320313	 76	 0.317537132886695	 0.937877601551667
367.879028320313	 78	 0.25915328542871	 0.946370673283225
367.879028320313	 80	 0.199185586291425	 0.955005458104544
367.879028320313	 82	 0.164003538361866	 0.963773660101424
367.879028320313	 84	 0.215034568501316	 0.972666563857103
369.468200683594	 40	 0.706306908670499	 0.815343211105654
369.468200683594	 42	 0.698722359897385	 0.820322425316907
369.468200683594	 44	 0.69040745615817	 0.825531882529246
369.468200683594	 46	 0.68128371715267	 0.830969258221806
369.468200683594	 48	 0.671259836795547	 0.836632004604009
369.468200683594	 50	 0.660229097975388	 0.842517336743323
369.468200683594	 52	 0.648066138437296	 0.848622218533254
369.468200683594	 54	 0.634622876833903	 0.85494334857378
369.468200683594	 56	 0.619723345148342	 0.861477146041316
369.468200683594	 58	 0.603157090271962	 0.868219736629974
369.468200683594	 60	 0.584670699820077	 0.875166938650589
369.468200683594	 62	 0.563956877247159	 0.88231424937842
369.468200683594	 64	 0.540640361139237	 0.88965683174467
369.468200683594	 66	 0.514259938932594	 0.897189501470983
369.468200683594	 68	 0.484246127749291	 0.9049067147496
369.468200683594	 70	 0.449895687059057	 0.912802556575092
369.468200683594	 72	 0.410349993466385	 0.920870729836231
369.468200683594	 74	 0.36460530164828	 0.929104545278675
369.468200683594	 76	 0.311663512268536	 0.937496912450626
369.468200683594	 78	 0.251288603668682	 0.946040331744389
369.468200683594	 80	 0.187732815518019	 0.954726887646757
369.468200683594	 82	 0.148045249945097	 0.96354824331032
369.468200683594	 84	 0.201408026213882	 0.972495636556096
371.057403564453	 40	 0.703585916793608	 0.813487658676087
371.057403564453	 42	 0.69594055369549	 0.818509801103838
371.057403564453	 44	 0.687558517779538	 0.823764656880979
371.057403564453	 46	 0.678360533238871	 0.829249940012265
371.057403564453	 48	 0.66825433683734	 0.834963139501121
371.057403564453	 50	 0.657132047183615	 0.840901505014757
371.057403564453	 52	 0.644866867833038	 0.847062032377222
371.057403564453	 54	 0.63130892489227	 0.853441448964839
371.057403564453	 56	 0.616279971962956	 0.860036199083507
371.057403564453	 58	 0.599566603236732	 0.866842429412327
371.057403564453	 60	 0.580911492537943	 0.873855974602906
371.057403564453	 62	 0.560002017770814	 0.881072343128372
371.057403564453	 64	 0.536455445402147	 0.888486703480586
371.057403564453	 66	 0.509799694276336	 0.896093870818167
371.057403564453	 68	 0.479448783306447	 0.903888294171713
371.057403564453	 70	 0.444673117684364	 0.91186404431588
371.057403564453	 72	 0.404569302219409	 0.920014802420764
371.057403564453	 74	 0.358051628096778	 0.928333849597169
371.057403564453	 76	 0.303958008715747	 0.936814057451854
371.057403564453	 78	 0.241694383179344	 0.945447879769566
371.057403564453	 80	 0.174790416244175	 0.954227345438609
371.057403564453	 82	 0.131480490165719	 0.963144052735729
371.057403564453	 84	 0.189793117598911	 0.972189165084214
372.646575927734	 40	 0.699751288866757	 0.810871438174016
372.646575927734	 42	 0.692023343234336	 0.81595441479858
372.646575927734	 44	 0.683550747773524	 0.821273567700908
372.646575927734	 46	 0.674253345306231	 0.826826662132365
372.646575927734	 48	 0.664037831841146	 0.83261123617977
372.646575927734	 50	 0.652795085524283	 0.838624585823444
372.646575927734	 52	 0.640396815039129	 0.844863749804569
372.646575927734	 54	 0.626691321374088	 0.851325494378787
372.646575927734	 56	 0.611498095021406	 0.858006298038384
372.646575927734	 58	 0.594600871713733	 0.864902336290648
372.646575927734	 60	 0.575738634384497	 0.872009466585255
372.646575927734	 62	 0.554593867623821	 0.879323213488464
372.646575927734	 64	 0.530777141214493	 0.886838754206695
372.646575927734	 66	 0.503806852296673	 0.894550904566449
372.646575927734	 68	 0.473082842434241	 0.902454105561529
372.646575927734	 70	 0.437853196839058	 0.910542410582026
372.646575927734	 72	 0.397176922057842	 0.9188094734425
372.646575927734	 74	 0.349899557182954	 0.927248537329054
372.646575927734	 76	 0.294720423832994	 0.935852424786589
372.646575927734	 78	 0.230737617626348	 0.944613528868308
372.646575927734	 80	 0.160858872632431	 0.953523805569439
372.646575927734	 82	 0.115287221576227	 0.962574767666129
372.646575927734	 84	 0.181393324279947	 0.971757480078444
374.235717773438	 40	 0.695046383101458	 0.807655578420063
374.235717773438	 42	 0.687219521778426	 0.812813297991033
374.235717773438	 44	 0.678638857617115	 0.81821144105766
374.235717773438	 46	 0.669223310076738	 0.823847835886632
374.235717773438	 48	 0.658878500663698	 0.829720081154658
374.235717773438	 50	 0.647494047661402	 0.835825530281679
374.235717773438	 52	 0.6349401690267	 0.842161275548856
374.235717773438	 54	 0.621063382264806	 0.848724132081018
374.235717773438	 56	 0.605681015221723	 0.855510621778991
374.235717773438	 58	 0.588574137531654	 0.862516957292949
374.235717773438	 60	 0.569478377587484	 0.869739026133483
374.235717773438	 62	 0.548071890748029	 0.877172375022508
374.235717773438	 64	 0.523959479948705	 0.8848121945912
374.235717773438	 66	 0.496651550723992	 0.892653304536953
374.235717773438	 68	 0.465536311133574	 0.900690139355656
374.235717773438	 70	 0.429843846646592	 0.90891673476942
374.235717773438	 72	 0.388603147251936	 0.91732671497306
374.235717773438	 74	 0.340604922956602	 0.925913280825196
374.235717773438	 76	 0.28443697499441	 0.93466919911153
374.235717773438	 78	 0.218945298211943	 0.943586793008816
374.235717773438	 80	 0.146542662193586	 0.952657933877925
374.235717773438	 82	 0.100511528204761	 0.961874034513444
374.235717773438	 84	 0.176825997491003	 0.971226043975124
375.824890136719	 40	 0.689768472413858	 0.804038644553792
375.824890136719	 42	 0.681832735398165	 0.809280160038428
375.824890136719	 44	 0.673133406386575	 0.814766873093914
375.824890136719	 46	 0.66358848215474	 0.820496684979743
375.824890136719	 48	 0.653102523050201	 0.826467264857509
375.824890136719	 50	 0.641563919811692	 0.832676033315657
375.824890136719	 52	 0.628841460207672	 0.83912014564957
375.824890136719	 54	 0.614779980717172	 0.845796474979438
375.824890136719	 56	 0.599194811489045	 0.852701595294622
375.824890136719	 58	 0.581864614908531	 0.859831764519325
375.824890136719	 60	 0.562522066474026	 0.86718290770043
375.824890136719	 62	 0.540841614672109	 0.874750600424231
375.824890136719	 64	 0.516423266329749	 0.882530052574286
375.824890136719	 66	 0.488770970790491	 0.890516092547876
375.824890136719	 68	 0.457263784264351	 0.898703152053248
375.824890136719	 70	 0.421117927382113	 0.907085251614022
375.824890136719	 72	 0.379339552572465	 0.915655986910673
375.824890136719	 74	 0.330677703996804	 0.924408516091845
375.824890136719	 76	 0.273634551792796	 0.933335548190188
375.824890136719	 78	 0.206859323447114	 0.942429332778529
375.824890136719	 80	 0.132412299892933	 0.951681651002244
375.824890136719	 82	 0.0881270368353596	 0.961083808122734
375.824890136719	 84	 0.175987696946778	 0.970626627704768
377.414001464844	 40	 0.684230355924078	 0.800231771322344
377.414001464844	 42	 0.676182230819383	 0.805561064771899
377.414001464844	 44	 0.667360614157923	 0.811140581929789
377.414001464844	 46	 0.657682617261835	 0.816968304338077
377.414001464844	 48	 0.647051791775724	 0.823041979012495
377.414001464844	 50	 0.63535537445517	 0.829359101113759
377.414001464844	 52	 0.622460825944877	 0.835916896341153
377.414001464844	 54	 0.608211446438476	 0.842712303133598
377.414001464844	 56	 0.592420772752788	 0.849741954770162
377.414001464844	 58	 0.574865350998225	 0.857002161468543
377.414001464844	 60	 0.55527532285808	 0.86448889258664
377.414001464844	 62	 0.533322042640861	 0.872197759038626
377.414001464844	 64	 0.508601634032577	 0.880123996043026
377.414001464844	 66	 0.480612983553323	 0.888262446325943
377.414001464844	 68	 0.448728187176256	 0.896607543907796
377.414001464844	 70	 0.412153182040221	 0.905153298606554
377.414001464844	 72	 0.369877428671085	 0.913893281394371
377.414001464844	 74	 0.32061954009874	 0.922820610747706
377.414001464844	 76	 0.262818341529813	 0.931927940133308
377.414001464844	 78	 0.194975350544344	 0.941207446773714
377.414001464844	 80	 0.118940273410148	 0.950650821836235
377.414001464844	 82	 0.0788490132925195	 0.960249262188447
377.414001464844	 84	 0.17815010609462	 0.969993463861162
379.003112792969	 40	 0.678668603798542	 0.796396123561268
379.003112792969	 42	 0.670509261665751	 0.801813365436611
379.003112792969	 44	 0.661566781551482	 0.807485898861333
379.003112792969	 46	 0.651757447147626	 0.813411790398802
379.003112792969	 48	 0.640983874574755	 0.819588869840228
379.003112792969	 50	 0.629132240119797	 0.826014712008305
379.003112792969	 52	 0.616068798110387	 0.832686618247676
379.003112792969	 54	 0.601635470440211	 0.839601597690117
379.003112792969	 56	 0.585644210084085	 0.846756348389496
379.003112792969	 58	 0.567869729091991	 0.854147238428723
379.003112792969	 60	 0.548040022501916	 0.861770287107954
379.003112792969	 62	 0.525823892964536	 0.86962114633018
379.003112792969	 64	 0.500814360394301	 0.877695082306934
379.003112792969	 66	 0.472506401845008	 0.885986957712998
379.003112792969	 68	 0.440266922339346	 0.894491214424741
379.003112792969	 70	 0.40329441261849	 0.903201856981759
379.003112792969	 72	 0.360566450880803	 0.912112436915927
379.003112792969	 74	 0.310779972911437	 0.921216038095464
379.003112792969	 76	 0.25232792240534	 0.930505263234298
379.003112792969	 78	 0.18360345314831	 0.939972221718584
379.003112792969	 80	 0.106376038355369	 0.949608518902707
379.003112792969	 82	 0.0729417994499842	 0.959405247026353
379.003112792969	 84	 0.182364132669594	 0.969352977902201
380.592224121094	 40	 0.673235821014923	 0.792636935664258
380.592224121094	 42	 0.66496930301546	 0.798139859668723
380.592224121094	 44	 0.65591046337902	 0.803903046817959
380.592224121094	 46	 0.645974824371315	 0.809924651328479
380.592224121094	 48	 0.635064147012766	 0.816202588632163
380.592224121094	 50	 0.623063645788857	 0.822734516319297
380.592224121094	 52	 0.609838491127907	 0.82951781473164
380.592224121094	 54	 0.595229380472528	 0.836549567295884
380.592224121094	 56	 0.579046879176321	 0.843826540695546
380.592224121094	 58	 0.561064119785474	 0.851345164987003
380.592224121094	 60	 0.541007287527553	 0.859101513772965
380.592224121094	 62	 0.518543089571392	 0.867091284554106
380.592224121094	 64	 0.493262077098222	 0.875309779386704
380.592224121094	 66	 0.464656231391621	 0.883751885980844
380.592224121094	 68	 0.432088634952355	 0.892412059379999
380.592224121094	 70	 0.394752485499127	 0.901284304368365
380.592224121094	 72	 0.351617083992032	 0.910362158757179
380.592224121094	 74	 0.301364219052094	 0.919638677705254
380.592224121094	 76	 0.242354043929603	 0.929106419231926
380.592224121094	 78	 0.172901498195281	 0.938757431082568
380.592224121094	 80	 0.0948145340455547	 0.948583239107495
380.592224121094	 82	 0.0702386566148481	 0.958574837314557
380.592224121094	 84	 0.187802132570605	 0.968722679753734
382.181335449219	 40	 0.668008798423502	 0.789008216210334
382.181335449219	 42	 0.659640454032944	 0.794593346828369
382.181335449219	 44	 0.650471148764024	 0.800443544729292
382.181335449219	 46	 0.640415708978332	 0.806557052984372
382.181335449219	 48	 0.629375118517676	 0.812931874112664
382.181335449219	 50	 0.617233723534896	 0.819565750182326
382.181335449219	 52	 0.603855723804476	 0.826456142524454
382.181335449219	 54	 0.589080731134654	 0.833600211152119
382.181335449219	 56	 0.572718095763371	 0.840994793985414
382.181335449219	 58	 0.55453958859439	 0.848636385991539
382.181335449219	 60	 0.534269865532292	 0.856521118357086
382.181335449219	 62	 0.511573907831468	 0.864644737817659
382.181335449219	 64	 0.486040298753229	 0.873002586277621
382.181335449219	 66	 0.457158726284507	 0.881589580860075
382.181335449219	 68	 0.424289478757157	 0.890400194533914
382.181335449219	 70	 0.38662204898544	 0.899428437470913
382.181335449219	 72	 0.343120084675711	 0.908667839291139
382.181335449219	 74	 0.292454952115049	 0.918111432359403
382.181335449219	 76	 0.232963514661164	 0.927751736298871
382.181335449219	 78	 0.16290481222876	 0.9375807438902
382.181335449219	 80	 0.0842359293870902	 0.947589908525551
382.181335449219	 82	 0.0702144056875651	 0.95777013338647
382.181335449219	 84	 0.193870221720029	 0.968111762512759
383.770416259766	 40	 0.663007898068622	 0.785525353849928
383.770416259766	 42	 0.654543279649312	 0.791188911244575
383.770416259766	 44	 0.645269601098781	 0.797122151937474
383.770416259766	 46	 0.635101052755243	 0.803323408310176
383.770416259766	 48	 0.623937911673869	 0.809790770657933
383.770416259766	 50	 0.611663739046228	 0.816522066472291
383.770416259766	 52	 0.598141863611451	 0.823514839298379
383.770416259766	 54	 0.583210931821222	 0.83076632726164
383.770416259766	 56	 0.566679225830315	 0.838273441367443
383.770416259766	 58	 0.548317337335156	 0.846032743685738
383.770416259766	 60	 0.527848623412752	 0.854040425541577
383.770416259766	 62	 0.504936637173625	 0.862292285840875
383.770416259766	 64	 0.479168389447519	 0.870783709668989
383.770416259766	 66	 0.450031818843022	 0.879509647307571
